category,price,color,brand,brand_group,base_color,has_out_of_stock,nb_sizes_total,nb_sizes_available,nb_sizes_out_of_stock,fully_out_of_stock,price_segment
other,32.0,black iridescent,Daisy Street,Daisy Street,black,False,6,6,0,False,£20-50
other,,brown,Vila Curve,Vila,brown,False,5,5,0,False,>£100
top,35.0,pink,Only,Only,pink,False,6,6,0,False,£20-50
other,35.99,camel,Stradivarius,Stradivarius,other,False,5,5,0,False,£20-50
other,75.0,green - bright,River Island,River Island,green,False,7,7,0,False,£50-100
other,75.0,red - bright,River Island,River Island,red,True,7,3,4,False,£50-100
other,45.0,navy,ASOS DESIGN,ASOS DESIGN,blue,True,9,5,4,False,£20-50
other,,pink,COLLUSION,COLLUSION,pink,True,8,6,2,False,>£100
other,,multi,COLLUSION,COLLUSION,other,False,8,8,0,False,>£100
outerwear,,white,ASOS LUXE,ASOS LUXE,white,True,8,6,2,False,>£100
other,,blue,Only,Only,blue,True,6,4,2,False,>£100
other,,white,River Island,River Island,white,True,7,4,3,False,>£100
top,,red,I Saw It First,I Saw It First,red,False,6,6,0,False,>£100
other,,pink,In The Style,In The Style,pink,False,4,4,0,False,>£100
other,60.0,lilac,ASOS DESIGN,ASOS DESIGN,purple,False,8,8,0,False,£50-100
other,,rust,Extro,Extro,orange,False,6,6,0,False,>£100
other,,mid blue,ASOS DESIGN,ASOS DESIGN,blue,False,8,8,0,False,>£100
other,59.99,black,Miss Selfridge,Miss Selfridge,black,True,8,7,1,False,£50-100
other,,silver sequin,Extro,Extro,grey,False,5,5,0,False,>£100
top,,black,Kyo The Brand,Kyo,black,False,6,6,0,False,>£100
other,56.0,peacock,ASOS DESIGN,ASOS DESIGN,other,False,9,9,0,False,£50-100
other,,brown sugar,Selected Femme,Selected,brown,False,6,6,0,False,>£100
top,45.0,black,Extro,Extro,black,False,6,6,0,False,£20-50
other,52.0,slate pinstripe,Extro,Extro,grey,False,6,6,0,False,£50-100
other,,yellow,New Look,New Look,other,True,8,6,2,False,>£100
other,,black,Something New,Something New,black,False,7,7,0,False,>£100
top,50.0,navy,Flounce London,Flounce London,blue,False,6,6,0,False,£50-100
other,,black,&,&,black,True,7,6,1,False,>£100
other,115.0,navy/pink,Labelrail,Labelrail,blue,False,7,7,0,False,>£100
other,60.0,camel,In The Style,In The Style,other,False,6,6,0,False,£50-100
other,50.0,black,Noisy May,Noisy May,black,False,6,6,0,False,£50-100
other,45.0,white,Pieces Tall,Pieces,white,False,6,6,0,False,£20-50
other,65.0,bright green,Pieces,Pieces,green,False,6,6,0,False,£50-100
dress,79.0,bright red,Never Fully Dressed,Never,red,False,6,6,0,False,£50-100
other,28.0,blue,JDY,JDY,blue,False,7,7,0,False,£20-50
other,225.0,grey,&,&,grey,False,5,5,0,False,>£100
top,65.0,turquoise,JJXX,JJXX,blue,False,5,5,0,False,£50-100
other,,pink,Topshop,Topshop,pink,True,8,3,5,False,>£100
other,,lilac,4th,4th,purple,True,6,3,3,False,>£100
top,,yellow bright,River Island,River Island,other,True,7,6,1,False,>£100
other,,bright pink,COLLUSION,COLLUSION,pink,True,8,7,1,False,>£100
other,,camel,Topshop Tailored,Topshop,other,False,8,8,0,False,>£100
other,42.99,black,ASYOU,ASYOU,black,False,8,8,0,False,£20-50
other,,grey,ASOS DESIGN,ASOS DESIGN,grey,True,8,7,1,False,>£100
other,39.99,green,COLLUSION,COLLUSION,green,False,8,8,0,False,£20-50
other,39.99,olive green,COLLUSION,COLLUSION,green,False,8,8,0,False,£20-50
other,,lilac,The Frolic,The,purple,False,6,6,0,False,>£100
other,,black,Urban Revivo,Urban,black,True,6,5,1,False,>£100
outerwear,85.0,brown,Weekday,Weekday,brown,False,6,6,0,False,£50-100
other,90.0,taupe,ASOS EDITION,ASOS EDITION,other,False,8,8,0,False,£50-100
top,35.99,black,ASYOU,ASYOU,black,False,8,8,0,False,£20-50
other,50.0,camel,Noisy May,Noisy May,other,False,6,6,0,False,£50-100
top,42.99,lime,ASYOU,ASYOU,other,False,8,8,0,False,£20-50
other,,chocolate,Topshop Tailored,Topshop,brown,False,8,8,0,False,>£100
other,,black,4th,4th,black,False,6,6,0,False,>£100
other,,purple,JJXX,JJXX,purple,False,5,5,0,False,>£100
other,50.0,ruby red velvet,Extro,Extro,red,False,6,6,0,False,£50-100
dress,39.99,black,COLLUSION,COLLUSION,black,False,7,7,0,False,£20-50
other,47.99,red,ASYOU,ASYOU,red,False,8,8,0,False,£20-50
top,,cream,Y.A.S,Y.A.S,white,False,6,6,0,False,>£100
other,60.0,beige - dark,River Island,River Island,beige,False,6,6,0,False,£50-100
other,,navy,COLLUSION,COLLUSION,blue,True,8,3,5,False,>£100
outerwear,,camel,4th,4th,other,True,6,4,2,False,>£100
other,,lilac,Miss Selfridge,Miss Selfridge,purple,True,8,7,1,False,>£100
top,,bright green,Vero Moda,Vero Moda,green,True,6,4,2,False,>£100
top,30.0,lilac,Rebellious Fashion,Rebellious,purple,False,6,6,0,False,£20-50
other,69.99,green,Mango,Mango,green,False,5,5,0,False,£50-100
other,,lilac,ASOS DESIGN,ASOS DESIGN,purple,True,9,6,3,False,>£100
top,38.0,white,Noisy May,Noisy May,white,False,6,6,0,False,£20-50
other,38.0,beige,Femme Luxe,Femme,beige,False,5,5,0,False,£20-50
other,60.0,black,Topshop,Topshop,black,False,8,8,0,False,£50-100
other,49.0,black,Kyo The Brand,Kyo,black,False,6,6,0,False,£20-50
other,49.99,pink,Miss Selfridge,Miss Selfridge,pink,False,8,8,0,False,£20-50
other,,birch cr�me,Vero Moda,Vero Moda,other,False,5,5,0,False,>£100
other,38.0,bright pink,Vero Moda,Vero Moda,pink,False,6,6,0,False,£20-50
other,65.0,bright pink,JJXX,JJXX,pink,False,5,5,0,False,£50-100
other,75.0,brown,NA-KD X Georgina Lennon,NA-KD,brown,False,7,7,0,False,£50-100
other,70.0,beige,Something New,Something New,beige,False,6,6,0,False,£50-100
other,89.0,black,River Island,River Island,black,True,7,6,1,False,£50-100
other,65.0,turquoise,River Island,River Island,blue,False,7,7,0,False,£50-100
other,120.0,ivory,Forever New,Forever,white,False,6,6,0,False,>£100
other,,yellow,COLLUSION,COLLUSION,other,True,8,7,1,False,>£100
other,,yellow,4th,4th,other,True,6,5,1,False,>£100
other,,black,ASOS DESIGN,ASOS DESIGN,black,True,8,2,6,False,>£100
other,75.0,chocolate,Topshop,Topshop,brown,False,8,8,0,False,£50-100
other,70.0,light green,JJXX,JJXX,green,False,6,6,0,False,£50-100
other,,beige,Weekday,Weekday,beige,True,7,4,3,False,>£100
other,,orange satin,The Frolic,The,orange,False,6,6,0,False,>£100
other,60.0,chocolate,Topshop,Topshop,brown,False,8,8,0,False,£50-100
top,,orange,Bershka,Bershka,orange,False,4,4,0,False,>£100
other,45.99,blue,COLLUSION,COLLUSION,blue,False,8,8,0,False,£20-50
other,,camel,Y.A.S,Y.A.S,other,False,6,6,0,False,>£100
other,35.0,bright pink,Only Curve,Only,pink,False,6,6,0,False,£20-50
other,,brown,Reclaimed Vintage,Reclaimed Vintage,brown,False,8,8,0,False,>£100
other,60.0,black,Labelrail,Labelrail,black,False,7,7,0,False,£50-100
top,,black,Public Desire,Public,black,False,7,7,0,False,>£100
other,57.99,multi,Reclaimed Vintage,Reclaimed Vintage,other,False,7,7,0,False,£50-100
other,,blue diamond,Annorlunda,Annorlunda,blue,False,6,6,0,False,>£100
other,,bright red,Pieces Curve,Pieces,red,False,5,5,0,False,>£100
other,59.99,lilac,ASYOU,ASYOU,purple,False,8,8,0,False,£50-100
other,,black,River Island,River Island,black,True,7,2,5,False,>£100
other,70.0,sage,Extro,Extro,green,False,6,6,0,False,£50-100
other,,black,JJXX,JJXX,black,False,5,5,0,False,>£100
other,,coral,4th,4th,pink,True,6,5,1,False,>£100
other,,blue,Missguided Tall,Missguided,blue,False,6,6,0,False,>£100
other,75.0,multi,ASOS DESIGN,ASOS DESIGN,other,False,8,8,0,False,£50-100
other,39.99,stone,Bershka,Bershka,other,False,4,4,0,False,£20-50
other,,dusty green,Urban Revivo,Urban,green,False,6,6,0,False,>£100
other,,off white,NA-KD X Elin Warnqvist,NA-KD,white,True,7,6,1,False,>£100
other,,pink,Urban Revivo,Urban,pink,True,6,4,2,False,>£100
other,,blue,Yours,Yours,blue,True,8,5,3,False,>£100
other,49.99,multi,COLLUSION,COLLUSION,other,False,8,8,0,False,£20-50
other,39.99,green,Bershka,Bershka,green,False,4,4,0,False,£20-50
other,55.99,white,ASYOU,ASYOU,white,False,8,8,0,False,£50-100
top,45.0,black,Extro,Extro,black,False,5,5,0,False,£20-50
other,80.0,orange,Mango,Mango,orange,False,7,7,0,False,£50-100
other,70.0,lime,River Island,River Island,other,False,7,7,0,False,£50-100
other,32.0,black iridescent,Daisy Street,Daisy Street,black,False,6,6,0,False,£20-50
top,69.99,black,Urban Revivo,Urban,black,True,6,5,1,False,£50-100
other,,off white,NA-KD,NA-KD,white,True,7,6,1,False,>£100
other,50.0,pink,Simply Be,Simply,pink,True,9,8,1,False,£50-100
other,,black,Mamalicious Maternity,Mamalicious,black,False,6,6,0,False,>£100
top,45.0,white check,Kaiia,Kaiia,white,False,8,8,0,False,£20-50
other,120.0,black,Topshop Premium Limited Edition,Topshop,black,False,8,8,0,False,>£100
other,,blue - bright,River Island,River Island,blue,False,6,6,0,False,>£100
other,80.0,black,Y.A.S.ruched,Y.A.S.ruched,black,False,6,6,0,False,£50-100
other,239.0,black,HUGO,HUGO,black,True,7,6,1,False,>£100
other,50.0,blue,Pieces,Pieces,blue,False,6,6,0,False,£50-100
other,72.0,green,NA-KD,NA-KD,green,False,7,7,0,False,£50-100
other,65.0,dark blue,NA-KD,NA-KD,blue,False,7,7,0,False,£50-100
other,59.0,black,NA-KD,NA-KD,black,False,7,7,0,False,£50-100
top,45.0,crocodile,Noisy May,Noisy May,other,False,6,6,0,False,£20-50
other,75.0,blue,Y.A.S Petite,Y.A.S,blue,False,7,7,0,False,£50-100
other,42.99,red,Miss Selfridge,Miss Selfridge,red,False,7,7,0,False,£20-50
other,165.0,pink,&,&,pink,False,6,6,0,False,>£100
other,56.0,pink,In The Style,In The Style,pink,False,6,6,0,False,£50-100
other,39.99,lilac,Yours,Yours,purple,False,8,8,0,False,£20-50
other,65.0,white,Pieces Curve Bride To Be,Pieces,white,False,5,5,0,False,£50-100
other,70.0,white,Extro,Extro,white,True,6,5,1,False,£50-100
other,70.0,blush pink,Extro,Extro,pink,False,6,6,0,False,£50-100
other,35.99,black,New Look,New Look,black,True,8,3,5,False,£20-50
other,35.99,black,Bershka,Bershka,black,True,5,1,4,False,£20-50
other,,black,Topshop,Topshop,black,True,8,1,7,False,>£100
other,35.99,brown,Bershka,Bershka,brown,True,5,3,2,False,£20-50
other,,sage,Topshop,Topshop,green,True,8,1,7,False,>£100
other,,camel,Stradivarius,Stradivarius,other,True,5,2,3,False,>£100
other,40.0,black,ASOS DESIGN,ASOS DESIGN,black,False,8,8,0,False,£20-50
other,35.99,black,Pull&Bear,Pull&Bear,black,False,5,5,0,False,£20-50
other,39.99,beige,Yours Exclusive,Yours,beige,True,8,3,5,False,£20-50
other,50.0,taupe,Monki,Monki,other,False,6,6,0,False,£50-100
other,,black,Stradivarius,Stradivarius,black,True,5,2,3,False,>£100
other,45.0,tan,Pieces,Pieces,brown,True,5,4,1,False,£20-50
other,29.99,white,Pull&Bear,Pull&Bear,white,True,5,2,3,False,£20-50
other,,pink,Stradivarius,Stradivarius,pink,True,5,2,3,False,>£100
other,29.99,beige,Bershka,Bershka,beige,False,4,4,0,False,£20-50
other,,charcoal,Pimkie,Pimkie,grey,True,5,3,2,False,>£100
other,,khaki,Topshop,Topshop,green,True,8,5,3,False,>£100
other,,blue,Bershka,Bershka,blue,True,5,3,2,False,>£100
other,39.99,navy,Pull&Bear,Pull&Bear,blue,True,5,4,1,False,£20-50
other,,green,Miss Selfridge,Miss Selfridge,green,True,8,2,6,False,>£100
other,45.99,black,COLLUSION,COLLUSION,black,True,8,5,3,False,£20-50
other,39.99,brown,Yours Exclusive,Yours,brown,True,8,3,5,False,£20-50
other,50.0,black,Monki,Monki,black,False,7,7,0,False,£50-100
other,,white,River Island,River Island,white,True,7,4,3,False,>£100
other,45.0,green,Monki,Monki,green,False,7,7,0,False,£20-50
other,,lilac,Monki,Monki,purple,False,7,7,0,False,>£100
other,75.0,grey,ASOS DESIGN,ASOS DESIGN,grey,True,4,3,1,False,£50-100
other,,black,River Island,River Island,black,False,7,7,0,False,>£100
top,,white,Miss Selfridge,Miss Selfridge,white,True,8,4,4,False,>£100
other,29.99,black,Pull&Bear,Pull&Bear,black,True,5,4,1,False,£20-50
other,79.99,navy,Mango,Mango,blue,True,7,2,5,False,£50-100
outerwear,,black,COLLUSION,COLLUSION,black,True,8,5,3,False,>£100
other,,black,Stradivarius,Stradivarius,black,True,5,3,2,False,>£100
other,39.99,black,Pull&Bear,Pull&Bear,black,True,5,4,1,False,£20-50
other,29.99,black,Bershka,Bershka,black,True,5,2,3,False,£20-50
other,58.0,white,Vila Bridal,Vila,white,True,7,4,3,False,£50-100
other,75.0,pink - bright,River Island,River Island,pink,True,7,3,4,False,£50-100
other,,camel,Miss Selfridge,Miss Selfridge,other,True,7,4,3,False,>£100
other,39.99,black,New Look,New Look,black,True,8,6,2,False,£20-50
other,39.99,black,Pull&Bear,Pull&Bear,black,True,5,3,2,False,£20-50
other,40.0,grey,Monki,Monki,grey,True,7,4,3,False,£20-50
other,30.0,navy/ orange check,Heartbreak Petite,Heartbreak,blue,True,6,5,1,False,£20-50
other,,turquoise,Pieces,Pieces,blue,True,6,4,2,False,>£100
top,30.0,slate pinstripe,Extro,Extro,grey,True,6,3,3,False,£20-50
other,37.99,black,New Look,New Look,black,True,6,1,5,False,£20-50
other,,green,Bershka,Bershka,green,False,5,5,0,False,>£100
other,,magenta,ASOS DESIGN,ASOS DESIGN,other,False,4,4,0,False,>£100
other,30.0,grey,JDY,JDY,grey,True,6,1,5,False,£20-50
other,35.99,pink,Bershka,Bershka,pink,True,5,1,4,False,£20-50
other,29.99,green,Pull&Bear,Pull&Bear,green,True,5,3,2,False,£20-50
other,,blush,ASOS DESIGN,ASOS DESIGN,pink,True,9,3,6,False,>£100
other,,blush,ASOS DESIGN,ASOS DESIGN,pink,True,8,6,2,False,>£100
other,70.0,black,Topshop,Topshop,black,True,8,3,5,False,£50-100
other,45.99,black,Reclaimed Vintage,Reclaimed Vintage,black,True,7,4,3,False,£20-50
other,30.0,black,ASOS DESIGN,ASOS DESIGN,black,True,9,4,5,False,£20-50
other,,neutral,ASOS DESIGN,ASOS DESIGN,other,True,9,7,2,False,>£100
other,,tan,Stradivarius,Stradivarius,brown,True,4,1,3,False,>£100
other,38.0,light pink,Pieces,Pieces,pink,True,5,4,1,False,£20-50
other,,green,Monki,Monki,green,False,6,6,0,False,>£100
other,,pink,Missyempire,Missyempire,pink,True,6,4,2,False,>£100
top,,camel,Noisy May,Noisy May,other,True,6,1,5,False,>£100
other,,black,River Island,River Island,black,True,7,3,4,False,>£100
other,49.99,camel,Miss Selfridge,Miss Selfridge,other,True,8,1,7,False,£20-50
other,,black,Topshop Tailored Petite,Topshop,black,True,8,6,2,False,>£100
other,,black,Mango,Mango,black,True,4,3,1,False,>£100
other,95.0,black,ASOS DESIGN,ASOS DESIGN,black,True,8,6,2,False,£50-100
other,40.0,beige,Monki,Monki,beige,False,7,7,0,False,£20-50
other,,neutral,I Saw It First,I Saw It First,other,False,3,3,0,False,>£100
other,,black,Topshop,Topshop,black,True,8,1,7,False,>£100
other,,gold,ASOS DESIGN,ASOS DESIGN,other,True,8,1,7,False,>£100
other,,multi,ASOS DESIGN,ASOS DESIGN,other,True,8,2,6,False,>£100
other,39.99,multi,Stradivarius,Stradivarius,other,True,5,2,3,False,£20-50
other,65.0,grey,Pieces,Pieces,grey,True,6,1,5,False,£50-100
other,28.0,brown,JDY,JDY,brown,True,6,5,1,False,£20-50
other,36.0,lilac,New Look,New Look,purple,True,8,3,5,False,£20-50
other,39.99,multi,Stradivarius,Stradivarius,other,True,5,1,4,False,£20-50
other,48.0,coconut shell,The Frolic Plus,The,other,True,5,2,3,False,£20-50
other,165.0,black,&,&,black,True,6,1,5,False,>£100
top,45.99,red,Stradivarius,Stradivarius,red,True,5,4,1,False,£20-50
other,50.0,blue,Monki,Monki,blue,False,7,7,0,False,£50-100
outerwear,,black,Topshop,Topshop,black,True,8,1,7,False,>£100
other,45.0,white,Pieces Petite,Pieces,white,True,6,5,1,False,£20-50
top,59.0,brown,Hollister,Hollister,brown,False,7,7,0,False,£50-100
other,,fluro orange,ASOS DESIGN,ASOS DESIGN,orange,True,8,2,6,False,>£100
other,,orange,Bershka,Bershka,orange,True,4,1,3,False,>£100
outerwear,,blue,Bershka,Bershka,blue,True,4,3,1,False,>£100
other,75.0,grey,ASOS DESIGN,ASOS DESIGN,grey,False,4,4,0,False,£50-100
other,70.0,khaki,Urban Revivo,Urban,green,True,6,4,2,False,£50-100
other,,burgundy,ASOS DESIGN,ASOS DESIGN,red,True,8,1,7,False,>£100
other,,multi,ASOS DESIGN,ASOS DESIGN,other,True,8,2,6,False,>£100
other,,pink,Kyo The Brand,Kyo,pink,True,6,3,3,False,>£100
other,139.0,black,AllSaints,AllSaints,black,True,7,5,2,False,>£100
other,,white,COLLUSION,COLLUSION,white,True,9,3,6,False,>£100
other,45.0,stone,Only Curve,Only,other,False,4,4,0,False,£20-50
other,,teal,ASOS DESIGN,ASOS DESIGN,blue,True,8,5,3,False,>£100
other,,pale blue,Miss Selfridge,Miss Selfridge,blue,True,8,5,3,False,>£100
other,60.0,navy,ASOS DESIGN,ASOS DESIGN,blue,True,8,3,5,False,£50-100
outerwear,,light green,4th,4th,green,True,6,3,3,False,>£100
other,135.0,black,Selected Femme,Selected,black,True,5,2,3,False,>£100
other,70.0,navy,River Island,River Island,blue,True,7,1,6,False,£50-100
other,,ivory,Miss Selfridge,Miss Selfridge,white,True,8,4,4,False,>£100
other,60.0,black,Topshop,Topshop,black,True,8,5,3,False,£50-100
top,,black,River Island,River Island,black,True,6,4,2,False,>£100
top,45.0,black,Extro,Extro,black,False,6,6,0,False,£20-50
other,,grey,Yours,Yours,grey,True,8,3,5,False,>£100
other,,multi,Missguided,Missguided,other,True,7,2,5,False,>£100
other,,green,Simply Be,Simply,green,True,9,7,2,False,>£100
other,,pink,Missyempire,Missyempire,pink,False,6,6,0,False,>£100
other,45.99,black,Yours,Yours,black,True,8,5,3,False,£20-50
top,,black,4th,4th,black,True,6,3,3,False,>£100
other,,purple,Miss Selfridge,Miss Selfridge,purple,True,7,2,5,False,>£100
top,48.0,brown,NA-KD,NA-KD,brown,True,7,2,5,False,£20-50
other,,black,Noisy May,Noisy May,black,True,6,3,3,False,>£100
other,48.0,ecru,Extro,Extro,beige,True,6,3,3,False,£20-50
other,48.0,pink,The Frolic Plus,The,pink,False,6,6,0,False,£20-50
other,120.0,beige,ASOS EDITION,ASOS EDITION,beige,False,4,4,0,False,>£100
other,,black,Topshop,Topshop,black,True,8,3,5,False,>£100
other,,blush,Miss Selfridge,Miss Selfridge,pink,True,8,3,5,False,>£100
other,,white,Urban Revivo,Urban,white,True,6,4,2,False,>£100
other,100.0,pink,Labelrail,Labelrail,pink,True,7,6,1,False,>£100
other,90.0,stone,ASOS EDITION,ASOS EDITION,other,True,8,4,4,False,£50-100
other,33.99,blue,New Look,New Look,blue,True,6,5,1,False,£20-50
other,,cream,Vero Moda,Vero Moda,white,True,6,5,1,False,>£100
other,,khaki,River Island,River Island,green,False,4,4,0,False,>£100
other,50.0,lilac,Monki,Monki,purple,False,7,7,0,False,£50-100
other,,gold,Topshop,Topshop,other,True,8,4,4,False,>£100
other,,bubblegum pink,Extro,Extro,pink,True,6,3,3,False,>£100
other,45.0,lilac,Vila Curve Exclusive,Vila,purple,True,5,2,3,False,£20-50
other,,dusty green,Urban Revivo,Urban,green,True,6,1,5,False,>£100
other,105.0,black,JJXX,JJXX,black,True,5,4,1,False,>£100
other,,yellow,ASOS DESIGN,ASOS DESIGN,other,True,8,1,7,False,>£100
other,,orange,Topshop,Topshop,orange,True,8,2,6,False,>£100
other,,purple,Extro,Extro,purple,True,6,2,4,False,>£100
other,,beige,Noisy May,Noisy May,beige,True,6,2,4,False,>£100
other,,black,Noisy May,Noisy May,black,True,6,3,3,False,>£100
other,,blue velvet,Native Youth,Native Youth,blue,False,5,5,0,False,>£100
other,,black,Monki,Monki,black,False,7,7,0,False,>£100
top,30.0,cream,I Saw It First,I Saw It First,white,False,3,3,0,False,£20-50
other,,solid brown and chec,Extro,Extro,brown,True,6,3,3,False,>£100
other,,pink,The Frolic,The,pink,True,6,3,3,False,>£100
other,,safari,Vero Moda,Vero Moda,other,True,6,3,3,False,>£100
other,,leaf green,Extro,Extro,green,True,6,1,5,False,>£100
other,,stripe,ASOS DESIGN,ASOS DESIGN,other,True,9,4,5,False,>£100
other,70.0,red,Topshop,Topshop,red,True,8,3,5,False,£50-100
other,,bubblegum pink,Extro,Extro,pink,True,6,2,4,False,>£100
other,,olive,Y.A.S,Y.A.S,green,True,6,2,4,False,>£100
other,70.0,camel,Topshop,Topshop,other,True,6,5,1,False,£50-100
other,,pink,Stradivarius,Stradivarius,pink,True,5,3,2,False,>£100
outerwear,,off white,The Frolic Plus,The,white,True,6,2,4,False,>£100
other,35.99,natural,Stradivarius,Stradivarius,other,True,5,1,4,False,£20-50
other,,red,ASOS DESIGN,ASOS DESIGN,red,True,8,5,3,False,>£100
other,,shocking pink,Y.A.S,Y.A.S,pink,True,6,3,3,False,>£100
other,54.0,silver glitter lurex,The Frolic Plus,The,grey,True,6,5,1,False,£50-100
other,,brown,Topshop,Topshop,brown,True,8,3,5,False,>£100
other,,black,COLLUSION,COLLUSION,black,True,8,2,6,False,>£100
top,,blue,Missguided,Missguided,blue,True,7,2,5,False,>£100
top,,black,Vero Moda,Vero Moda,black,True,6,1,5,False,>£100
other,,green,Urban Revivo,Urban,green,True,5,3,2,False,>£100
top,,purple,Kyo The Brand,Kyo,purple,True,6,2,4,False,>£100
other,,bright green check,Only,Only,green,True,6,2,4,False,>£100
other,,burnt henna,Stradivarius,Stradivarius,other,True,5,3,2,False,>£100
other,,light green,Urban Revivo,Urban,green,True,6,4,2,False,>£100
other,40.0,black,Stradivarius,Stradivarius,black,True,5,3,2,False,£20-50
other,,icy mint,Aligne,Aligne,green,True,6,4,2,False,>£100
other,,pale blue,Y.A.S,Y.A.S,blue,True,5,3,2,False,>£100
other,,blue,Selected Femme,Selected,blue,True,5,2,3,False,>£100
other,35.99,camel,New Look,New Look,other,True,7,3,4,False,£20-50
other,40.0,black,ASOS DESIGN,ASOS DESIGN,black,False,5,5,0,False,£20-50
other,,camel,Topshop,Topshop,other,True,8,3,5,False,>£100
other,,black,ASOS DESIGN,ASOS DESIGN,black,True,8,3,5,False,>£100
other,44.99,black,New Look,New Look,black,True,8,2,6,False,£20-50
other,,beige,ASOS DESIGN,ASOS DESIGN,beige,False,5,5,0,False,>£100
other,,mid pink,New Look,New Look,pink,True,8,2,6,False,>£100
top,35.99,navy,Stradivarius,Stradivarius,blue,True,5,2,3,False,£20-50
other,29.99,black,Bershka,Bershka,black,True,4,2,2,False,£20-50
other,,camel,ASOS DESIGN,ASOS DESIGN,other,True,8,3,5,False,>£100
other,50.0,black,Only,Only,black,True,6,3,3,False,£50-100
other,70.0,khaki,Topshop,Topshop,green,True,8,6,2,False,£50-100
other,40.0,black,ASOS DESIGN,ASOS DESIGN,black,True,4,3,1,False,£20-50
other,50.0,green,Only,Only,green,True,6,2,4,False,£50-100
other,,beige check,Stradivarius,Stradivarius,beige,True,5,2,3,False,>£100
top,33.99,brown,New Look,New Look,brown,True,8,6,2,False,£20-50
other,39.99,blue,Pull&Bear,Pull&Bear,blue,True,5,2,3,False,£20-50
other,69.99,black,Mango,Mango,black,True,7,1,6,False,£50-100
top,39.99,pink,Bershka,Bershka,pink,True,4,3,1,False,£20-50
other,79.99,bright pink,Mango,Mango,pink,True,9,2,7,False,£50-100
other,,brown croc,Daisy Street,Daisy Street,brown,True,6,5,1,False,>£100
top,33.99,bright pink,New Look,New Look,pink,True,8,5,3,False,£20-50
other,70.0,black,River Island,River Island,black,True,7,3,4,False,£50-100
other,,white,Mango,Mango,white,True,6,2,4,False,>£100
other,,black,Miss Selfridge,Miss Selfridge,black,True,8,1,7,False,>£100
other,,green,Stradivarius,Stradivarius,green,True,5,3,2,False,>£100
top,60.0,black,Topshop Tailored,Topshop,black,True,8,3,5,False,£50-100
other,,beige,Urban Revivo,Urban,beige,True,6,2,4,False,>£100
other,,stone,Pull&Bear,Pull&Bear,other,True,5,2,3,False,>£100
top,39.99,check,Bershka,Bershka,other,True,4,2,2,False,£20-50
other,,cream,Selected Femme,Selected,white,True,5,4,1,False,>£100
other,60.0,beige - dark,River Island,River Island,beige,True,7,1,6,False,£50-100
other,35.99,natural,Stradivarius,Stradivarius,other,True,5,1,4,False,£20-50
other,35.0,black,JDY,JDY,black,True,6,1,5,False,£20-50
other,,pink,Bershka,Bershka,pink,True,4,2,2,False,>£100
other,,bold green,Extro,Extro,green,True,6,1,5,False,>£100
other,59.99,black,Reclaimed Vintage,Reclaimed Vintage,black,True,7,1,6,False,£50-100
other,,grey check,ASOS DESIGN,ASOS DESIGN,grey,True,8,3,5,False,>£100
outerwear,,beige,4th,4th,beige,True,6,4,2,False,>£100
other,65.0,grey,Pieces Curve,Pieces,grey,True,5,4,1,False,£50-100
other,52.0,slate pinstripe,Extro,Extro,grey,True,6,5,1,False,£50-100
other,39.99,black,Pull&Bear,Pull&Bear,black,True,5,2,3,False,£20-50
other,,pink,ASOS DESIGN,ASOS DESIGN,pink,True,8,3,5,False,>£100
other,40.0,black,Extro,Extro,black,True,6,4,2,False,£20-50
other,,bright pink,Pieces,Pieces,pink,True,6,2,4,False,>£100
outerwear,55.0,black,ASOS LUXE,ASOS LUXE,black,True,7,1,6,False,£50-100
other,100.0,black,ASOS EDITION,ASOS EDITION,black,True,8,2,6,False,>£100
other,70.0,black,River Island,River Island,black,True,6,2,4,False,£50-100
outerwear,,green,ASOS LUXE,ASOS LUXE,green,True,8,5,3,False,>£100
other,,black,Vero Moda,Vero Moda,black,True,6,1,5,False,>£100
other,,grey,Urban Revivo,Urban,grey,True,6,4,2,False,>£100
other,,pink,Mango,Mango,pink,True,5,3,2,False,>£100
other,55.0,green,NA-KD,NA-KD,green,True,7,3,4,False,£50-100
other,29.99,sage,Bershka,Bershka,green,True,5,3,2,False,£20-50
other,32.0,wine,ASOS DESIGN,ASOS DESIGN,red,True,8,2,6,False,£20-50
other,,tan,ASOS DESIGN,ASOS DESIGN,brown,True,8,3,5,False,>£100
other,,purple,4th,4th,purple,True,6,5,1,False,>£100
other,,cream,Vero Moda,Vero Moda,white,True,6,2,4,False,>£100
top,,mid blue,Pull&Bear,Pull&Bear,blue,True,5,1,4,False,>£100
other,58.0,sodalite blue,Vero Moda,Vero Moda,blue,True,5,3,2,False,£50-100
other,,khaki,ASYOU,ASYOU,green,True,8,3,5,False,>£100
top,,black,Miss Selfridge,Miss Selfridge,black,True,8,2,6,False,>£100
other,,camel,Topshop,Topshop,other,True,8,1,7,False,>£100
other,,baby blue,Aria Cove,Aria,blue,True,6,1,5,False,>£100
other,,camael,In The Style,In The Style,other,True,4,1,3,False,>£100
other,,black,River Island,River Island,black,True,7,3,4,False,>£100
other,56.0,black,Topshop,Topshop,black,True,8,1,7,False,£50-100
top,,beige,Bershka,Bershka,beige,True,5,2,3,False,>£100
other,,brown,Stradivarius,Stradivarius,brown,True,5,2,3,False,>£100
other,59.99,black,Urban Revivo,Urban,black,True,6,3,3,False,£50-100
